Gene	Tau	Classification	Specific_parts
Glyma.05G117000	0.28853543073803867	Broad	NA
Glyma.05G117400	0.29700180746065963	Broad	NA
Glyma.05G117500	0.2465731254763145	Broad	NA
Glyma.05G117600	0.1291161863412581	Broad	NA
Glyma.05G117700	0.34039242200996656	Broad	NA
Glyma.05G117900	0.19215213675610554	Broad	NA
Glyma.05G118100	0.24469595957768037	Broad	NA
Glyma.05G118300	0.5937825061832438	Broad	NA
Glyma.05G118400	0.12253505181489632	Broad	NA
Glyma.05G118500	0.2366324389887719	Broad	NA
Glyma.05G118600	0.22120194794582176	Broad	NA
Glyma.05G118700	0.20733095120763234	Broad	NA
Glyma.05G119000	0.5704276890345422	Broad	NA
Glyma.05G119100	0.3502233304663058	Broad	NA
Glyma.05G119200	0.74065546505636	Broad	NA
Glyma.05G119351	0.7183046626604054	Broad	NA
Glyma.05G119500	0.6766454527543191	Broad	NA
Glyma.05G120100	0.34119583519031693	Broad	NA
Glyma.05G120300	0.48644022701520007	Broad	NA
Glyma.05G120600	0.29113392769265145	Broad	NA
Glyma.05G120700	0.1305589656666172	Broad	NA
Glyma.05G121000	0.26268895781333473	Broad	NA
Glyma.05G121100	0.21430534216611485	Broad	NA
Glyma.05G122100	0.2266924086107662	Broad	NA
Glyma.05G122300	0.285693614955607	Broad	NA
Glyma.05G122400	0.5583937246685509	Broad	NA
Glyma.05G122467	0.3982713538522028	Broad	NA
Glyma.05G122533	0.6100699602919795	Broad	NA
Glyma.05G122600	0.8168314802747199	Broad	NA
Glyma.05G122800	0.36713327571839666	Broad	NA
Glyma.05G123100	0.45015571258780546	Broad	NA
Glyma.05G123200	0.4022514343836828	Broad	NA
Glyma.05G123300	0.13790446540589388	Broad	NA
Glyma.05G123500	0.17370618188059828	Broad	NA
Glyma.05G123600	0.8447603016304842	Broad	NA
Glyma.05G124300	0.22889059568435638	Broad	NA
Glyma.05G124500	0.18370618166090397	Broad	NA
Glyma.05G124900	0.8477234605311593	Broad	NA
Glyma.05G125600	0.6367184081620968	Broad	NA
Glyma.05G125700	0.2068397335313488	Broad	NA
Glyma.05G125800	0.6522115020451394	Broad	NA
Glyma.05G125900	0.6403988558493211	Broad	NA
Glyma.05G126000	0.497192014549919	Broad	NA
Glyma.05G126100	0.4307242559133503	Broad	NA
Glyma.05G126300	0.8046369221327684	Broad	NA
Glyma.05G126500	0.635291671247646	Broad	NA
Glyma.05G127000	0.33474731604957747	Broad	NA
Glyma.05G127100	0.8492873866553237	Broad	NA
Glyma.05G127200	0.25629871363522383	Broad	NA
Glyma.05G127300	0.16746752883627836	Broad	NA
Glyma.05G127400	0.32588433495056945	Broad	NA
Glyma.05G127500	0.5146790343217755	Broad	NA
Glyma.05G127600	0.7570260250897237	Broad	NA
Glyma.05G127700	0.27077699302379454	Broad	NA
Glyma.05G127800	0.4352826509254257	Broad	NA
Glyma.05G127900	0.15227451329868888	Broad	NA
Glyma.05G128000	0.4055163216835438	Broad	NA
Glyma.05G128400	0.8090383075124293	Broad	NA
Glyma.05G128500	0.7534395757832858	Broad	NA
Glyma.05G128700	0.5674625827653839	Broad	NA
Glyma.05G128800	0.6578874607221957	Broad	NA
Glyma.05G129000	0.25299064893609763	Broad	NA
Glyma.05G129100	0.489416965772483	Broad	NA
Glyma.05G129200	0.6300254693494256	Broad	NA
Glyma.05G129300	0.2828362095107963	Broad	NA
Glyma.05G129400	0.27122090754448325	Broad	NA
Glyma.05G129500	0.42417266834336825	Broad	NA
Glyma.05G129600	0.26149816490580796	Broad	NA
Glyma.05G129700	0.5253449854426558	Broad	NA
Glyma.05G129800	0.1777068090966969	Broad	NA
Glyma.05G129900	0.40180174534085655	Broad	NA
Glyma.05G130200	0.7987100280349168	Broad	NA
Glyma.05G130300	0.09178293731123471	Broad	NA
Glyma.05G130500	0.6428424146695461	Broad	NA
Glyma.05G130700	0.31760704757365876	Broad	NA
Glyma.05G131100	0.22676657242829304	Broad	NA
Glyma.05G131200	0.11512912200355374	Broad	NA
Glyma.05G131300	0.26281662737124845	Broad	NA
Glyma.05G131400	0.5178350085542752	Broad	NA
Glyma.05G131500	0.3060330720682156	Broad	NA
Glyma.05G131800	0.2536869172766326	Broad	NA
Glyma.05G132000	0.6266457088577606	Broad	NA
Glyma.05G132100	0.28124357607506995	Broad	NA
Glyma.05G132200	0.24595940738309033	Broad	NA
Glyma.05G132500	0.1067832194845646	Broad	NA
Glyma.05G132600	0.5068735512644632	Broad	NA
Glyma.05G132800	0.1862006528531298	Broad	NA
Glyma.05G132900	0.5965361417047796	Broad	NA
Glyma.05G133100	0.2520943069863968	Broad	NA
Glyma.05G133200	0.25636890024341313	Broad	NA
Glyma.05G133400	0.7917964726459529	Broad	NA
Glyma.05G133700	0.3155802468574379	Broad	NA
Glyma.05G133800	0.6015370006003208	Broad	NA
Glyma.05G133900	0.40901052718418146	Broad	NA
Glyma.05G134100	0.25837366247107085	Broad	NA
Glyma.05G134300	0.28451771148243865	Broad	NA
Glyma.05G134500	0.16812295622716522	Broad	NA
Glyma.05G134900	0.21015456055245807	Broad	NA
Glyma.05G135000	0.5582713469558684	Broad	NA
Glyma.05G135100	0.5098477478824995	Broad	NA
Glyma.05G135200	0.17413598291713883	Broad	NA
Glyma.05G135300	0.14556421417366894	Broad	NA
Glyma.05G135400	0.2219302231990553	Broad	NA
Glyma.05G135700	0.40326408616000903	Broad	NA
Glyma.05G135800	0.2205471915725898	Broad	NA
Glyma.05G135900	0.298361534398331	Broad	NA
Glyma.05G136000	0.1382700396020825	Broad	NA
Glyma.05G136200	0.40149620775698636	Broad	NA
Glyma.05G136300	0.5117840378525808	Broad	NA
Glyma.05G136600	0.5735966585045613	Broad	NA
Glyma.05G136800	0.17770920008575733	Broad	NA
Glyma.05G137000	0.6201515640244812	Broad	NA
Glyma.05G137100	0.1444833837583532	Broad	NA
Glyma.05G137300	0.5940763871489643	Broad	NA
Glyma.05G137400	0.1821717290768948	Broad	NA
Glyma.05G137500	0.7527034746880501	Broad	NA
Glyma.05G137800	0.8348373358911252	Broad	NA
Glyma.05G138100	0.8042642512810961	Broad	NA
Glyma.05G138400	0.7074464803627164	Broad	NA
Glyma.05G138600	0.225756440813147	Broad	NA
Glyma.05G138700	0.2355612716215644	Broad	NA
Glyma.05G138800	0.6201360509848189	Broad	NA
Glyma.05G138900	0.40752480372327743	Broad	NA
Glyma.05G139000	0.3894607003647466	Broad	NA
Glyma.05G139200	0.4394439155184958	Broad	NA
Glyma.05G139300	0.6603048722628094	Broad	NA
Glyma.05G139400	0.20994839489758613	Broad	NA
Glyma.05G139500	0.6318042690336074	Broad	NA
Glyma.05G139600	0.4646877967643706	Broad	NA
Glyma.05G139700	0.30237263986600915	Broad	NA
Glyma.05G139800	0.720447050152359	Broad	NA
Glyma.05G139900	0.20507752118350828	Broad	NA
Glyma.05G140200	0.24687874222092976	Broad	NA
Glyma.05G140300	0.355710569639998	Broad	NA
Glyma.05G140400	0.3293708400930342	Broad	NA
Glyma.05G140600	0.19471244354809358	Broad	NA
Glyma.05G140800	0.23285581374380512	Broad	NA
Glyma.05G141000	0.33153149856812697	Broad	NA
Glyma.05G141300	0.5622887730903394	Broad	NA
Glyma.05G141400	0.2537892800799238	Broad	NA
Glyma.05G141600	0.7574108976389824	Broad	NA
Glyma.05G141800	0.3606206879497555	Broad	NA
Glyma.05G141851	0.36397929196248924	Broad	NA
Glyma.05G141900	0.3254880400785019	Broad	NA
Glyma.05G142000	0.6077320538628529	Broad	NA
Glyma.05G142300	0.38111235713075886	Broad	NA
Glyma.05G142400	0.4837322532533864	Broad	NA
Glyma.05G142900	0.7996312028816804	Broad	NA
Glyma.05G143100	0.19389906037083315	Broad	NA
Glyma.05G143200	0.6107247704328409	Broad	NA
Glyma.05G143300	0.17458133530631223	Broad	NA
Glyma.05G143400	0.6740135781660458	Broad	NA
Glyma.05G143500	0.4640052277507821	Broad	NA
Glyma.05G143700	0.22697151063361837	Broad	NA
Glyma.05G143800	0.3042312245732499	Broad	NA
Glyma.05G143900	0.12115229076910783	Broad	NA
Glyma.05G144000	0.20619628033932227	Broad	NA
Glyma.05G144200	0.3099832766734222	Broad	NA
Glyma.05G144300	0.291109854080287	Broad	NA
Glyma.05G144400	0.5389858891863489	Broad	NA
Glyma.05G144700	0.20965860286578974	Broad	NA
Glyma.05G144800	0.20192261753895374	Broad	NA
Glyma.05G145000	0.740336079075861	Broad	NA
Glyma.05G145200	0.46636273627867275	Broad	NA
Glyma.05G145700	0.6959745154111499	Broad	NA
Glyma.05G145800	0.34557175408586194	Broad	NA
Glyma.05G146100	0.3713656103148925	Broad	NA
Glyma.05G146300	0.38709230575780873	Broad	NA
Glyma.05G146500	0.20356908375222013	Broad	NA
Glyma.05G146600	0.31649632783633497	Broad	NA
Glyma.05G146700	0.3124972295496404	Broad	NA
Glyma.05G146800	0.17568150747769562	Broad	NA
Glyma.05G146900	0.23792506877331857	Broad	NA
Glyma.05G147100	0.7735246767833635	Broad	NA
Glyma.05G147200	0.47648091819694444	Broad	NA
Glyma.05G147302	0.12401194974837623	Broad	NA
Glyma.05G147400	0.47939140636298794	Broad	NA
Glyma.05G147600	0.6872526243313057	Broad	NA
Glyma.05G147700	0.831801461071707	Broad	NA
Glyma.05G147800	0.15181884431041281	Broad	NA
Glyma.05G147900	0.4224150082268238	Broad	NA
Glyma.05G148000	0.10748112691344189	Broad	NA
Glyma.05G148100	0.4378863569048628	Broad	NA
Glyma.05G148200	0.1759307780639939	Broad	NA
Glyma.05G148300	0.30835262192069934	Broad	NA
Glyma.05G148400	0.79445578179364	Broad	NA
Glyma.05G148500	0.5993739697053276	Broad	NA
Glyma.05G148600	0.3620265051644994	Broad	NA
Glyma.05G148700	0.5791389300061773	Broad	NA
Glyma.05G148900	0.37933954855975605	Broad	NA
Glyma.05G149100	0.6592338476280013	Broad	NA
Glyma.05G149200	0.3117834580975733	Broad	NA
Glyma.05G149300	0.17587146931215603	Broad	NA
Glyma.05G149500	0.27121822367991494	Broad	NA
Glyma.05G149700	0.6845379646613289	Broad	NA
Glyma.05G149800	0.4011717980750923	Broad	NA
Glyma.05G149900	0.4382052069614491	Broad	NA
Glyma.05G150000	0.16431342708772845	Broad	NA
Glyma.05G150100	0.7030122305792773	Broad	NA
Glyma.05G150200	0.6120803543966314	Broad	NA
Glyma.05G150300	0.31727430165673615	Broad	NA
Glyma.05G150400	0.5191494002404007	Broad	NA
Glyma.05G150500	0.5991017892047468	Broad	NA
Glyma.05G150600	0.5566205155153451	Broad	NA
Glyma.05G151100	0.24800992979143469	Broad	NA
Glyma.05G151200	0.668116013878457	Broad	NA
Glyma.05G151300	0.8442323772525466	Broad	NA
Glyma.05G151400	0.6356560698201281	Broad	NA
Glyma.05G151500	0.16509400220879444	Broad	NA
Glyma.05G151700	0.09539954355748675	Broad	NA
Glyma.05G151800	0.2969803768716175	Broad	NA
Glyma.05G152000	0.2111132813965983	Broad	NA
Glyma.05G152100	0.27025333862206685	Broad	NA
Glyma.05G152200	0.5494671952768893	Broad	NA
Glyma.05G152300	0.6406954472852214	Broad	NA
Glyma.05G152400	0.3480852263509865	Broad	NA
Glyma.05G152500	0.6290756541863007	Broad	NA
Glyma.05G152800	0.3857509359750214	Broad	NA
Glyma.05G152851	0.7352507956304717	Broad	NA
Glyma.05G152900	0.3377090193002391	Broad	NA
Glyma.05G153000	0.7454076681569857	Broad	NA
Glyma.05G153200	0.5002412607614313	Broad	NA
Glyma.05G153300	0.21725200900461836	Broad	NA
Glyma.05G153400	0.2208479100482101	Broad	NA
Glyma.05G153800	0.24964735558440398	Broad	NA
Glyma.05G153900	0.27673816180681055	Broad	NA
Glyma.05G154100	0.33615586617095466	Broad	NA
Glyma.05G154200	0.1853305805088358	Broad	NA
Glyma.05G154300	0.6987882643969405	Broad	NA
Glyma.05G154500	0.6966421024688051	Broad	NA
Glyma.05G154600	0.40538133809572374	Broad	NA
Glyma.05G154700	0.33074043657333474	Broad	NA
Glyma.05G155000	0.256177148035069	Broad	NA
Glyma.05G155100	0.35075136827470493	Broad	NA
Glyma.05G155200	0.3188201255583298	Broad	NA
Glyma.05G155300	0.14399566286925025	Broad	NA
Glyma.05G155500	0.74765775416936	Broad	NA
Glyma.05G155600	0.5451120437031074	Broad	NA
Glyma.05G155700	0.185031077208206	Broad	NA
Glyma.05G155800	0.4164507357555084	Broad	NA
Glyma.05G155900	0.5984702441565074	Broad	NA
Glyma.05G156000	0.3277966325720669	Broad	NA
Glyma.05G156100	0.1755657694219266	Broad	NA
Glyma.05G156200	0.4714865814770895	Broad	NA
Glyma.05G156300	0.4532106649883189	Broad	NA
Glyma.05G156400	0.28669023906140495	Broad	NA
Glyma.05G156500	0.23063111561203592	Broad	NA
Glyma.05G156600	0.7318567713543396	Broad	NA
Glyma.05G156800	0.1922512366794242	Broad	NA
Glyma.05G156900	0.25798934409523067	Broad	NA
Glyma.05G157000	0.5491656932445039	Broad	NA
Glyma.05G157200	0.2988959137079818	Broad	NA
Glyma.05G157300	0.23889292636988546	Broad	NA
Glyma.05G157600	0.2988386386503745	Broad	NA
Glyma.05G157700	0.3836549671936137	Broad	NA
Glyma.05G157800	0.2327707777011404	Broad	NA
Glyma.05G158100	0.2516448778976142	Broad	NA
Glyma.05G158200	0.8300641828731115	Broad	NA
Glyma.05G158300	0.3607598961995413	Broad	NA
Glyma.05G158700	0.47520125596840396	Broad	NA
Glyma.05G158800	0.6504390716819296	Broad	NA
Glyma.05G159400	0.40843644564887666	Broad	NA
Glyma.05G159600	0.32377455674143707	Broad	NA
Glyma.05G160032	0.2766085698644362	Broad	NA
Glyma.05G160301	0.36915398451385384	Broad	NA
Glyma.05G160500	0.5984677507987941	Broad	NA
Glyma.05G160800	0.7590622358350817	Broad	NA
Glyma.05G161000	0.46512552778268557	Broad	NA
Glyma.05G161100	0.7681456779331959	Broad	NA
Glyma.05G161500	0.5902850952136989	Broad	NA
Glyma.05G161600	0.546228798992823	Broad	NA
Glyma.05G161700	0.31344552011840215	Broad	NA
Glyma.05G161900	0.8355879713948333	Broad	NA
Glyma.05G162000	0.8389333196249339	Broad	NA
Glyma.05G162100	0.521175912872707	Broad	NA
Glyma.05G162300	0.3502324227307663	Broad	NA
Glyma.05G162400	0.6586303199028649	Broad	NA
Glyma.05G162700	0.25445733074531623	Broad	NA
Glyma.05G162800	0.6381481787233916	Broad	NA
Glyma.05G163100	0.2231625474605882	Broad	NA
Glyma.05G163400	0.49257726404422036	Broad	NA
Glyma.05G163700	0.30453393610293855	Broad	NA
Glyma.05G163800	0.2997950792232634	Broad	NA
Glyma.05G164000	0.48929952672570043	Broad	NA
Glyma.05G164100	0.23961355264928566	Broad	NA
Glyma.05G164200	0.47015013976786035	Broad	NA
Glyma.05G164300	0.7466370686525101	Broad	NA
Glyma.05G164400	0.2871161697667883	Broad	NA
Glyma.05G164500	0.5594398375846379	Broad	NA
Glyma.05G164800	0.6515555585755906	Broad	NA
Glyma.05G165100	0.5411251843369925	Broad	NA
Glyma.05G165300	0.25942534569627396	Broad	NA
Glyma.05G165500	0.18026217648328868	Broad	NA
Glyma.05G165600	0.6159616837378559	Broad	NA
Glyma.05G165700	0.81893230660867	Broad	NA
Glyma.05G165800	0.5486599734950077	Broad	NA
Glyma.05G166000	0.84255383428316	Broad	NA
Glyma.05G166100	0.2315086825425416	Broad	NA
Glyma.05G166300	0.33503609904942655	Broad	NA
Glyma.05G166400	0.4955377039727278	Broad	NA
Glyma.05G166500	0.21895278327269693	Broad	NA
Glyma.05G166600	0.17096869228483266	Broad	NA
Glyma.05G166700	0.6761741509489763	Broad	NA
Glyma.05G166800	0.6287551028117376	Broad	NA
Glyma.05G166900	0.8150355481282804	Broad	NA
Glyma.05G167100	0.22966090057344787	Broad	NA
Glyma.05G167200	0.37728368530323164	Broad	NA
Glyma.05G167300	0.3700462922307507	Broad	NA
Glyma.05G167600	0.39133519840913805	Broad	NA
Glyma.05G167700	0.22095231296538104	Broad	NA
Glyma.05G167800	0.12764899949634262	Broad	NA
Glyma.05G167900	0.1199628545186214	Broad	NA
Glyma.05G168000	0.20481810852251775	Broad	NA
Glyma.05G168100	0.22018413324695474	Broad	NA
Glyma.05G168200	0.2362539482064835	Broad	NA
Glyma.05G168400	0.42227951598425867	Broad	NA
Glyma.05G168500	0.24992129801433513	Broad	NA
Glyma.05G168900	0.3513100488579397	Broad	NA
Glyma.05G169000	0.5198832572514107	Broad	NA
Glyma.05G169300	0.26997449905148596	Broad	NA
Glyma.05G169400	0.37373523937639014	Broad	NA
Glyma.05G169500	0.18674723278867378	Broad	NA
Glyma.05G169900	0.3395468075648671	Broad	NA
Glyma.05G170200	0.3428336790450169	Broad	NA
Glyma.05G170300	0.5992791779344346	Broad	NA
Glyma.05G170500	0.17512791653744345	Broad	NA
Glyma.05G171900	0.39753767817990615	Broad	NA
Glyma.05G172100	0.3732918157317229	Broad	NA
Glyma.05G172200	0.3324619975389219	Broad	NA
Glyma.05G172300	0.45249518974783587	Broad	NA
Glyma.05G172400	0.6020246745222648	Broad	NA
Glyma.05G172600	0.2814898076957335	Broad	NA
Glyma.05G172800	0.16508089805422668	Broad	NA
Glyma.05G173100	0.3532564903777307	Broad	NA
Glyma.05G173300	0.8456191742031192	Broad	NA
Glyma.05G173400	0.6056353203393026	Broad	NA
Glyma.05G173600	0.2602419430107511	Broad	NA
Glyma.05G174000	0.4500041584064533	Broad	NA
Glyma.05G174200	0.37688264536310956	Broad	NA
Glyma.05G174300	0.17018436202308695	Broad	NA
Glyma.05G174400	0.12030139051377597	Broad	NA
Glyma.05G174500	0.3626343329257205	Broad	NA
Glyma.05G174600	0.18887181402533826	Broad	NA
Glyma.05G174700	0.31531333385442023	Broad	NA
Glyma.05G174900	0.8076621354513206	Broad	NA
Glyma.05G175000	0.6199015998461455	Broad	NA
Glyma.05G175100	0.564245318364422	Broad	NA
Glyma.05G175400	0.6210482319205606	Broad	NA
Glyma.05G175600	0.24118420879511482	Broad	NA
Glyma.05G175700	0.3138676068794996	Broad	NA
Glyma.05G175800	0.5417399278356698	Broad	NA
Glyma.05G175851	0.503652272912608	Broad	NA
Glyma.05G175900	0.22726114686484125	Broad	NA
Glyma.05G176100	0.663924683636719	Broad	NA
Glyma.05G176167	0.5268811938957342	Broad	NA
Glyma.05G176233	0.320361473874504	Broad	NA
Glyma.05G176300	0.41465425879215323	Broad	NA
Glyma.05G176400	0.1950268220114647	Broad	NA
Glyma.05G176500	0.2623114082296682	Broad	NA
Glyma.05G176600	0.18726723968352582	Broad	NA
Glyma.05G176700	0.6786318904871511	Broad	NA
Glyma.05G177000	0.6150208183009196	Broad	NA
Glyma.05G177100	0.3586194753111203	Broad	NA
Glyma.05G177200	0.3748117478375622	Broad	NA
Glyma.05G177400	0.5230779414985262	Broad	NA
Glyma.05G177500	0.2776602023000625	Broad	NA
Glyma.05G177800	0.31120159391333013	Broad	NA
Glyma.05G178000	0.34157116167787455	Broad	NA
Glyma.05G178100	0.21787445146482906	Broad	NA
Glyma.05G178200	0.6272641472554558	Broad	NA
Glyma.05G178300	0.5289032043779285	Broad	NA
Glyma.05G178500	0.7477546838959341	Broad	NA
Glyma.05G178700	0.5260104760963203	Broad	NA
Glyma.05G178800	0.4991241133193701	Broad	NA
Glyma.05G178900	0.37597173011174	Broad	NA
Glyma.05G179000	0.41285458687784177	Broad	NA
Glyma.05G179100	0.4845636303089533	Broad	NA
Glyma.05G179300	0.6992381522510328	Broad	NA
Glyma.05G179800	0.7151069987904274	Broad	NA
Glyma.05G179900	0.4092356112230032	Broad	NA
Glyma.05G180000	0.33673805260236106	Broad	NA
Glyma.05G180100	0.4934769450635959	Broad	NA
Glyma.05G180200	0.5420751422955075	Broad	NA
Glyma.05G180500	0.4649176547175019	Broad	NA
Glyma.05G180600	0.5316400118157352	Broad	NA
Glyma.05G180700	0.6978634857051997	Broad	NA
Glyma.05G181000	0.36711684318745275	Broad	NA
Glyma.05G181100	0.7207342136883745	Broad	NA
Glyma.05G181500	0.7614508366982986	Broad	NA
Glyma.05G181600	0.4167845212087194	Broad	NA
Glyma.05G181700	0.2629993816848972	Broad	NA
Glyma.05G181800	0.15405320033558806	Broad	NA
Glyma.05G181900	0.20706084936758767	Broad	NA
Glyma.05G182100	0.5733026871659811	Broad	NA
Glyma.05G182200	0.4337531809650938	Broad	NA
Glyma.05G182300	0.12407495748266775	Broad	NA
Glyma.05G182500	0.707237509545696	Broad	NA
Glyma.05G182600	0.33228571986472194	Broad	NA
Glyma.05G182700	0.4561919058836843	Broad	NA
Glyma.05G183100	0.47094791929614943	Broad	NA
Glyma.05G183200	0.8109353680776399	Broad	NA
Glyma.05G183300	0.2142606968596134	Broad	NA
Glyma.05G183400	0.3862124155368668	Broad	NA
Glyma.05G183500	0.25294239581954503	Broad	NA
Glyma.05G183600	0.5858980324070293	Broad	NA
Glyma.05G183700	0.5554440548592171	Broad	NA
Glyma.05G183800	0.2811127328023562	Broad	NA
Glyma.05G184000	0.2550871345197087	Broad	NA
Glyma.05G184100	0.1095146764065566	Broad	NA
Glyma.05G184200	0.3856750549599092	Broad	NA
Glyma.05G184400	0.2317138943799194	Broad	NA
Glyma.05G184500	0.7903330176016093	Broad	NA
Glyma.05G184700	0.27170575019084775	Broad	NA
Glyma.05G184800	0.16165769389882195	Broad	NA
Glyma.05G184900	0.31799819493423903	Broad	NA
Glyma.05G185000	0.233499171874653	Broad	NA
Glyma.05G185200	0.4352075599646246	Broad	NA
Glyma.05G185300	0.4155100507376553	Broad	NA
Glyma.05G185500	0.30910598004437456	Broad	NA
Glyma.05G185600	0.23440795357877786	Broad	NA
Glyma.05G185700	0.629141433847959	Broad	NA
Glyma.05G185800	0.15625965450262277	Broad	NA
Glyma.05G185900	0.16358115954169988	Broad	NA
Glyma.05G186200	0.6056293109903177	Broad	NA
Glyma.05G186500	0.4669948269869394	Broad	NA
Glyma.05G186600	0.13513940804402302	Broad	NA
Glyma.05G186700	0.7876395681530788	Broad	NA
Glyma.05G186800	0.44201512354271216	Broad	NA
Glyma.05G186900	0.2963173779575695	Broad	NA
Glyma.05G187000	0.18549803151033387	Broad	NA
Glyma.05G187200	0.7544709087161482	Broad	NA
Glyma.05G187300	0.34362011403082954	Broad	NA
Glyma.05G187400	0.16694483667991544	Broad	NA
Glyma.05G187700	0.4579595418691492	Broad	NA
Glyma.05G187800	0.261829093648348	Broad	NA
Glyma.05G188000	0.6462797238875099	Broad	NA
Glyma.05G188200	0.6976060172926175	Broad	NA
Glyma.05G188300	0.11723709939139158	Broad	NA
Glyma.05G188500	0.4335378727126675	Broad	NA
Glyma.05G188600	0.5918259958182406	Broad	NA
Glyma.05G188700	0.3684718853140105	Broad	NA
Glyma.05G188800	0.24572484682413162	Broad	NA
Glyma.05G189000	0.5188617907940081	Broad	NA
Glyma.05G189100	0.15504496950304145	Broad	NA
Glyma.05G189200	0.3691073791319504	Broad	NA
Glyma.05G189500	0.6993012657718596	Broad	NA
Glyma.05G189600	0.48478898223200106	Broad	NA
Glyma.05G189800	0.48863943255687514	Broad	NA
Glyma.05G189900	0.326602003955172	Broad	NA
Glyma.05G190100	0.6549678247045806	Broad	NA
Glyma.05G190200	0.7484993387813573	Broad	NA
Glyma.05G190300	0.5106108633168718	Broad	NA
Glyma.05G190800	0.5641444081487308	Broad	NA
Glyma.05G191200	0.3082921639754689	Broad	NA
Glyma.05G191267	0.5593104099885258	Broad	NA
Glyma.05G191333	0.37339807532488767	Broad	NA
Glyma.05G191400	0.31101342493101075	Broad	NA
Glyma.05G191700	0.41240102924984456	Broad	NA
Glyma.05G191800	0.30916594287753096	Broad	NA
Glyma.05G191900	0.5483087865916636	Broad	NA
Glyma.05G192500	0.8335945891773454	Broad	NA
Glyma.05G192600	0.5197038896631099	Broad	NA
Glyma.05G192700	0.3829119219029174	Broad	NA
Glyma.05G192800	0.2271317453153142	Broad	NA
Glyma.05G192900	0.2646966772478157	Broad	NA
Glyma.05G193000	0.33583341824792223	Broad	NA
Glyma.05G193200	0.42990831819678355	Broad	NA
Glyma.05G193400	0.6955064173486839	Broad	NA
Glyma.05G193500	0.36385699418789663	Broad	NA
Glyma.05G193600	0.39920350887072953	Broad	NA
Glyma.05G194000	0.33392081650032535	Broad	NA
Glyma.05G194101	0.4590331353373829	Broad	NA
Glyma.05G194200	0.5895886963937975	Broad	NA
Glyma.05G194350	0.5105494796039828	Broad	NA
Glyma.05G194400	0.6156389560786732	Broad	NA
Glyma.05G194500	0.31128510793893377	Broad	NA
Glyma.05G194700	0.3687358781306125	Broad	NA
