BioSample	BioProject	Mapping_rate
SAMN25263533	PRJNA800609	87.9513
SAMN25263532	PRJNA800609	87.9546
SAMN25263531	PRJNA800609	87.959
SAMN25263530	PRJNA800609	88.6549
SAMN25263485	PRJNA800609	89.4863
SAMN25263529	PRJNA800609	88.7194
SAMN25263528	PRJNA800609	88.61
SAMN25263527	PRJNA800609	88.9271
SAMN25263526	PRJNA800609	88.5403
SAMN25263525	PRJNA800609	88.9898
SAMN25263524	PRJNA800609	88.8805
SAMN25263523	PRJNA800609	88.8521
SAMN25263522	PRJNA800609	89.029
SAMN25263521	PRJNA800609	89.2082
SAMN25263520	PRJNA800609	88.9276
SAMN25263484	PRJNA800609	89.5387
SAMN25263519	PRJNA800609	88.955
SAMN25263518	PRJNA800609	89.2677
SAMN25263517	PRJNA800609	89.2871
SAMN25263516	PRJNA800609	89.4742
SAMN25263515	PRJNA800609	89.779
SAMN25263514	PRJNA800609	90.0031
SAMN25263513	PRJNA800609	90.0804
SAMN25263512	PRJNA800609	89.5746
SAMN25263511	PRJNA800609	89.6294
SAMN25263510	PRJNA800609	89.3313
SAMN25263483	PRJNA800609	89.4898
SAMN25263509	PRJNA800609	89.0518
SAMN25263508	PRJNA800609	89.0908
SAMN25263507	PRJNA800609	89.0532
SAMN25263506	PRJNA800609	88.699
SAMN25263505	PRJNA800609	88.514
SAMN25263504	PRJNA800609	88.6343
SAMN25263503	PRJNA800609	88.417
SAMN25263502	PRJNA800609	88.404
SAMN25263501	PRJNA800609	88.5832
SAMN25263500	PRJNA800609	87.9509
SAMN25263482	PRJNA800609	89.8129
SAMN25263499	PRJNA800609	87.839
SAMN25263498	PRJNA800609	88.4142
SAMN25263497	PRJNA800609	89.3812
SAMN25263496	PRJNA800609	89.0979
SAMN25263495	PRJNA800609	89.309
SAMN25263494	PRJNA800609	88.6549
SAMN25263493	PRJNA800609	88.7594
SAMN25263492	PRJNA800609	88.9293
SAMN25263491	PRJNA800609	89.5541
SAMN25263490	PRJNA800609	89.3158
SAMN25263481	PRJNA800609	89.93
SAMN25263480	PRJNA800609	89.8979
SAMN22371151	PRJNA772253	89.4182
SAMN22371152	PRJNA772253	82.6103
SAMN22371153	PRJNA772253	86.0343
SAMN22371154	PRJNA772253	85.4799
SAMN22371155	PRJNA772253	88.2509
SAMN22371156	PRJNA772253	79.4816
SAMN22371157	PRJNA772253	82.7155
SAMN22371158	PRJNA772253	72.8153
SAMN22371159	PRJNA772253	80.317
SAMN22371160	PRJNA772253	75.9311
SAMN22371161	PRJNA772253	79.452
SAMN22371162	PRJNA772253	75.2323
SAMN22371163	PRJNA772253	78.2958
SAMN22371164	PRJNA772253	76.1963
SAMN22371165	PRJNA772253	82.3629
SAMN22371166	PRJNA772253	82.2794
SAMN22371167	PRJNA772253	87.0473
SAMN22371168	PRJNA772253	77.8106
SAMN22371169	PRJNA772253	77.2245
SAMN22371170	PRJNA772253	77.2492
SAMN22371171	PRJNA772253	79.6811
SAMN22371172	PRJNA772253	78.309
SAMN22371173	PRJNA772253	75.0607
SAMN22371174	PRJNA772253	79.8604
SAMN22371175	PRJNA772253	76.7728
SAMN22371176	PRJNA772253	76.3743
SAMN22371177	PRJNA772253	92.5583
SAMN22371178	PRJNA772253	83.2706
SAMN22371179	PRJNA772253	90.7387
SAMN22371180	PRJNA772253	92.2149
SAMN22371181	PRJNA772253	81.936
SAMN22371182	PRJNA772253	66.9985
SAMN22371138	PRJNA772253	88.1708
SAMN22371139	PRJNA772253	91.6138
SAMN22371140	PRJNA772253	89.487
SAMN22371141	PRJNA772253	90.6554
SAMN22371142	PRJNA772253	90.7187
SAMN22371143	PRJNA772253	84.4416
SAMN22371144	PRJNA772253	90.9433
SAMN22371145	PRJNA772253	89.2017
SAMN22371146	PRJNA772253	90.1684
SAMN22371147	PRJNA772253	85.045
SAMN22371148	PRJNA772253	87.1469
SAMN22371149	PRJNA772253	81.5821
SAMN22371150	PRJNA772253	84.7775
SAMN22371199	PRJNA772253	85.778
SAMN22371200	PRJNA772253	68.2056
SAMN22371183	PRJNA772253	91.2424
SAMN22371184	PRJNA772253	89.2514
SAMN22371185	PRJNA772253	89.7696
SAMN22371186	PRJNA772253	88.3566
SAMN22371187	PRJNA772253	88.8019
SAMN22371188	PRJNA772253	87.9896
SAMN22371189	PRJNA772253	87.7559
SAMN22371190	PRJNA772253	89.3056
SAMN22371191	PRJNA772253	90.8067
SAMN22371192	PRJNA772253	90.8406
SAMN22371193	PRJNA772253	90.2348
SAMN22371194	PRJNA772253	91.3577
SAMN22371195	PRJNA772253	87.5116
SAMN22371196	PRJNA772253	83.8835
SAMN22371197	PRJNA772253	81.973
SAMN22371198	PRJNA772253	84.9584
SAMN25601484	PRJNA802889	88.5375
SAMN25601483	PRJNA802889	88.5206
SAMN25601482	PRJNA802889	87.7284
SAMN25601481	PRJNA802889	87.3662
SAMN25601480	PRJNA802889	88.2619
SAMN25601479	PRJNA802889	88.1253
SAMN25290796	PRJNA801060	93.4732
SAMN25290795	PRJNA801060	85.014
SAMN25290794	PRJNA801060	87.5821
SAMN25290793	PRJNA801060	87.3974
SAMN25290792	PRJNA801060	93.4484
SAMN25290791	PRJNA801060	93.4741
SAMN25290790	PRJNA801060	92.8548
SAMN25290789	PRJNA801060	91.7896
SAMN25290804	PRJNA801060	87.7765
SAMN25290803	PRJNA801060	87.8428
SAMN25290802	PRJNA801060	86.6896
SAMN25290801	PRJNA801060	90.0791
SAMN25290800	PRJNA801060	90.4279
SAMN25290799	PRJNA801060	89.9602
SAMN25290798	PRJNA801060	92.4877
SAMN25290797	PRJNA801060	92.3144
SAMN25290788	PRJNA801060	93.3094
SAMN25290787	PRJNA801060	92.7169
SAMN25224213	PRJNA800018	35.4521
SAMN24974166	PRJNA797227	90.2923
SAMN24974165	PRJNA797227	87.3332
SAMN24974164	PRJNA797227	89.7696
SAMN24974163	PRJNA797227	89.6572
SAMN24974162	PRJNA797227	89.6356
SAMN24974161	PRJNA797227	90.0172
SAMN24974160	PRJNA797227	89.4797
SAMN24974159	PRJNA797227	90.5478
SAMN24974168	PRJNA797227	90.2588
SAMN24974167	PRJNA797227	89.8664
SAMN24974158	PRJNA797227	90.7416
SAMN24974157	PRJNA797227	90.6171
SAMN24505281	PRJNA793175	57.1088
SAMN24505282	PRJNA793175	57.3461
SAMN24505283	PRJNA793175	57.3179
SAMN24505284	PRJNA793175	55.3756
SAMN24505285	PRJNA793175	56.7253
SAMN24505286	PRJNA793175	53.7558
SAMN24505287	PRJNA793175	63.1473
SAMN24505288	PRJNA793175	61.3603
SAMN24505289	PRJNA793175	60.5817
SAMN24505290	PRJNA793175	66.9215
SAMN24505291	PRJNA793175	66.6986
SAMN24505292	PRJNA793175	66.5523
SAMN24224867	PRJNA790743	81.9785
SAMN24224866	PRJNA790743	79.9892
SAMN24224865	PRJNA790743	90.5606
SAMN24224864	PRJNA790743	90.7785
SAMN24224863	PRJNA790743	91.3571
SAMN24224862	PRJNA790743	87.3899
SAMN24224861	PRJNA790743	87.7743
SAMN24224860	PRJNA790743	85.3819
SAMN24224873	PRJNA790743	89.8978
SAMN24224872	PRJNA790743	89.9463
SAMN24224871	PRJNA790743	88.8317
SAMN24224870	PRJNA790743	88.7353
SAMN24224869	PRJNA790743	87.1925
SAMN24224868	PRJNA790743	87.1908
SAMN24224859	PRJNA790743	80.5899
SAMN24224858	PRJNA790743	79.4731
SAMN24108177	PRJNA789350	89.8873
SAMN24108176	PRJNA789350	89.7948
SAMN24108175	PRJNA789350	86.0593
SAMN24108174	PRJNA789350	87.1191
SAMN24108173	PRJNA789350	89.3451
SAMN24108172	PRJNA789350	89.1804
SAMN24108171	PRJNA789350	89.1124
SAMN24108170	PRJNA789350	89.1815
SAMN24104365	PRJNA789395	79.7844
SAMN24104365	PRJNA789276	79.7844
SAMN23254496	PRJNA781415	89.7024
SAMN23254495	PRJNA781415	90.2399
SAMN23254494	PRJNA781415	90.257
SAMN23254493	PRJNA781415	90.5665
SAMN23254492	PRJNA781415	89.7152
SAMN23254491	PRJNA781415	91.7022
SAMN23254490	PRJNA781415	91.4587
SAMN23254489	PRJNA781415	89.9767
SAMN23254498	PRJNA781415	90.4619
SAMN23254497	PRJNA781415	82.7864
SAMN23254488	PRJNA781415	89.5591
SAMN23254487	PRJNA781415	90.3561
SAMN23007874	PRJNA778970	34.5948
SAMN23007879	PRJNA778970	36.4722
SAMN23007880	PRJNA778970	31.9469
SAMN23007882	PRJNA778970	32.0297
SAMN23007887	PRJNA778970	33.658
SAMN23007889	PRJNA778970	26.1667
SAMN23019679	PRJNA779255	77.2106
SAMN23019678	PRJNA779255	73.6042
SAMN23019677	PRJNA779255	76.6531
SAMN23019676	PRJNA779255	88.4043
SAMN23019675	PRJNA779255	75.4654
SAMN23019674	PRJNA779255	90.9723
SAMN21359753	PRJNA706999	79.9674
SAMN21359752	PRJNA706999	80.7815
SAMN21359751	PRJNA706999	91.9051
SAMN21359764	PRJNA706999	87.125
SAMN21359763	PRJNA706999	89.6171
SAMN21359762	PRJNA706999	81.5176
SAMN21359761	PRJNA706999	86.8768
SAMN21359760	PRJNA706999	79.9225
SAMN21359759	PRJNA706999	79.8404
SAMN21359758	PRJNA706999	86.5867
SAMN21359757	PRJNA706999	91.1562
SAMN21359756	PRJNA706999	83.2238
SAMN21359755	PRJNA706999	83.5562
SAMN21359674	PRJNA706999	93.271
SAMN21359754	PRJNA706999	92.6974
SAMN21359732	PRJNA706999	92.5978
SAMN21359731	PRJNA706999	89.1246
SAMN21359750	PRJNA706999	83.1216
SAMN21359749	PRJNA706999	88.6069
SAMN21359748	PRJNA706999	89.7287
SAMN21359747	PRJNA706999	91.8573
SAMN21359746	PRJNA706999	85.277
SAMN21359745	PRJNA706999	92.0031
SAMN21359673	PRJNA706999	82.5926
SAMN21359744	PRJNA706999	51.4422
SAMN21359743	PRJNA706999	71.2904
SAMN21359742	PRJNA706999	93.4539
SAMN21359741	PRJNA706999	89.0757
SAMN21359740	PRJNA706999	73.5337
SAMN21359739	PRJNA706999	93.6142
SAMN21359738	PRJNA706999	91.8724
SAMN21359737	PRJNA706999	89.4143
SAMN21359736	PRJNA706999	91.55
SAMN21359735	PRJNA706999	91.6619
SAMN21359672	PRJNA706999	88.1891
SAMN21359734	PRJNA706999	92.5366
SAMN21359733	PRJNA706999	88.3043
SAMN21359711	PRJNA706999	93.465
SAMN21359710	PRJNA706999	91.9903
SAMN21359709	PRJNA706999	14.5067
SAMN21359730	PRJNA706999	89.6153
SAMN21359729	PRJNA706999	90.979
SAMN21359727	PRJNA706999	89.6638
SAMN21359726	PRJNA706999	90.6315
SAMN21359725	PRJNA706999	90.8755
SAMN21359671	PRJNA706999	85.2673
SAMN21359724	PRJNA706999	93.259
SAMN21359723	PRJNA706999	94.223
SAMN21359722	PRJNA706999	94.0329
SAMN21359721	PRJNA706999	93.0194
SAMN21359720	PRJNA706999	93.5859
SAMN21359719	PRJNA706999	92.9915
SAMN21359718	PRJNA706999	92.0877
SAMN21359717	PRJNA706999	94.8027
SAMN21359716	PRJNA706999	94.3027
SAMN21359715	PRJNA706999	83.491
SAMN21359670	PRJNA706999	93.2298
SAMN21359714	PRJNA706999	89.7851
SAMN21359713	PRJNA706999	86.9088
SAMN21359712	PRJNA706999	90.5625
SAMN21359691	PRJNA706999	90.8224
SAMN21359690	PRJNA706999	91.4364
SAMN21359689	PRJNA706999	88.4566
SAMN21359728	PRJNA706999	89.6469
SAMN21359708	PRJNA706999	86.042
SAMN21359707	PRJNA706999	86.4965
SAMN21359706	PRJNA706999	88.3264
SAMN21359705	PRJNA706999	87.2683
SAMN21359669	PRJNA706999	94.1321
SAMN21359704	PRJNA706999	88.4242
SAMN21359703	PRJNA706999	75.2635
SAMN21359702	PRJNA706999	83.7222
SAMN21359701	PRJNA706999	82.6351
SAMN21359700	PRJNA706999	86.3928
SAMN21359699	PRJNA706999	85.6671
SAMN21359698	PRJNA706999	90.2544
SAMN21359697	PRJNA706999	86.505
SAMN21359696	PRJNA706999	82.4406
SAMN21359695	PRJNA706999	86.9141
SAMN21359668	PRJNA706999	93.559
SAMN21359694	PRJNA706999	90.3336
SAMN21359693	PRJNA706999	92.2442
SAMN21359692	PRJNA706999	91.6757
SAMN21359685	PRJNA706999	91.94
SAMN21359667	PRJNA706999	81.2672
SAMN21359864	PRJNA706999	86.6432
SAMN21359688	PRJNA706999	93.7961
SAMN21359687	PRJNA706999	91.8073
SAMN21359880	PRJNA706999	92.6064
SAMN21359879	PRJNA706999	92.2235
SAMN21359878	PRJNA706999	90.1444
SAMN21359877	PRJNA706999	93.136
SAMN21359876	PRJNA706999	87.5285
SAMN21359875	PRJNA706999	92.1175
SAMN21359686	PRJNA706999	91.6548
SAMN21359874	PRJNA706999	90.9964
SAMN21359873	PRJNA706999	93.6415
SAMN21359872	PRJNA706999	81.988
SAMN21359871	PRJNA706999	92.3716
SAMN21359870	PRJNA706999	93.1478
SAMN21359869	PRJNA706999	91.6911
SAMN21359868	PRJNA706999	6.25897
SAMN21359867	PRJNA706999	91.6314
SAMN21359866	PRJNA706999	78.6358
SAMN21359865	PRJNA706999	81.7308
SAMN21359845	PRJNA706999	90.4648
SAMN21359683	PRJNA706999	90.7673
SAMN21359844	PRJNA706999	93.6651
SAMN21359863	PRJNA706999	83.2894
SAMN21359862	PRJNA706999	88.2387
SAMN21359861	PRJNA706999	91.8946
SAMN21359860	PRJNA706999	81.1246
SAMN21359859	PRJNA706999	85.6103
SAMN21359858	PRJNA706999	89.374
SAMN21359857	PRJNA706999	88.3387
SAMN21359856	PRJNA706999	92.2057
SAMN21359855	PRJNA706999	90.112
SAMN21359684	PRJNA706999	90.1764
SAMN21359854	PRJNA706999	78.2156
SAMN21359853	PRJNA706999	86.8548
SAMN21359852	PRJNA706999	92.7753
SAMN21359851	PRJNA706999	84.9396
SAMN21359850	PRJNA706999	91.0659
SAMN21359849	PRJNA706999	90.3009
SAMN21359848	PRJNA706999	82.6531
SAMN21359847	PRJNA706999	91.5741
SAMN21359846	PRJNA706999	92.6668
SAMN21359825	PRJNA706999	93.4358
SAMN21359681	PRJNA706999	92.5367
SAMN21359824	PRJNA706999	93.3166
SAMN21359843	PRJNA706999	93.0157
SAMN21359842	PRJNA706999	93.4094
SAMN21359841	PRJNA706999	94.1119
SAMN21359840	PRJNA706999	92.9139
SAMN21359839	PRJNA706999	93.9098
SAMN21359838	PRJNA706999	92.8592
SAMN21359837	PRJNA706999	92.4709
SAMN21359836	PRJNA706999	92.6929
SAMN21359835	PRJNA706999	90.0533
SAMN21359682	PRJNA706999	85.7798
SAMN21359834	PRJNA706999	91.2507
SAMN21359833	PRJNA706999	92.8388
SAMN21359832	PRJNA706999	93.3995
SAMN21359831	PRJNA706999	93.1525
SAMN21359830	PRJNA706999	92.5643
SAMN21359829	PRJNA706999	92.4842
SAMN21359828	PRJNA706999	93.1852
SAMN21359827	PRJNA706999	92.8127
SAMN21359826	PRJNA706999	93.0813
SAMN21359679	PRJNA706999	85.317
SAMN21359804	PRJNA706999	93.3908
SAMN21359823	PRJNA706999	92.7939
SAMN21359822	PRJNA706999	93.6341
SAMN21359821	PRJNA706999	92.3594
SAMN21359820	PRJNA706999	90.8281
SAMN21359819	PRJNA706999	93.6189
SAMN21359818	PRJNA706999	93.0265
SAMN21359817	PRJNA706999	92.9956
SAMN21359816	PRJNA706999	91.2528
SAMN21359815	PRJNA706999	93.5632
SAMN21359680	PRJNA706999	93.0761
SAMN21359814	PRJNA706999	91.1655
SAMN21359813	PRJNA706999	91.6777
SAMN21359812	PRJNA706999	92.3921
SAMN21359811	PRJNA706999	91.9421
SAMN21359810	PRJNA706999	92.895
SAMN21359809	PRJNA706999	93.36
SAMN21359808	PRJNA706999	93.2023
SAMN21359807	PRJNA706999	93.9825
SAMN21359806	PRJNA706999	93.6252
SAMN21359805	PRJNA706999	93.1418
SAMN21359803	PRJNA706999	92.5555
SAMN21359802	PRJNA706999	92.819
SAMN21359801	PRJNA706999	93.4846
SAMN21359800	PRJNA706999	93.5893
SAMN21359799	PRJNA706999	92.4496
SAMN21359798	PRJNA706999	93.2028
SAMN21359797	PRJNA706999	92.5797
SAMN21359796	PRJNA706999	93.5289
SAMN21359795	PRJNA706999	93.7055
SAMN21359676	PRJNA706999	91.9944
SAMN21359775	PRJNA706999	93.5771
SAMN21359776	PRJNA706999	93.343
SAMN21359777	PRJNA706999	92.9131
SAMN21359778	PRJNA706999	93.2287
SAMN21359779	PRJNA706999	93.3749
SAMN21359780	PRJNA706999	93.4181
SAMN21359678	PRJNA706999	73.5528
SAMN21359794	PRJNA706999	91.6886
SAMN21359793	PRJNA706999	93.6032
SAMN21359792	PRJNA706999	94.0384
SAMN21359791	PRJNA706999	93.2506
SAMN21359790	PRJNA706999	93.9193
SAMN21359789	PRJNA706999	93.7629
SAMN21359788	PRJNA706999	92.7056
SAMN21359787	PRJNA706999	92.9916
SAMN21359766	PRJNA706999	91.9253
SAMN21359767	PRJNA706999	82.7064
SAMN21359768	PRJNA706999	90.8866
SAMN21359769	PRJNA706999	92.2441
SAMN21359770	PRJNA706999	88.2657
SAMN21359771	PRJNA706999	85.6622
SAMN21359772	PRJNA706999	90.6729
SAMN21359773	PRJNA706999	93.5935
SAMN21359774	PRJNA706999	94.2575
SAMN21359781	PRJNA706999	92.4789
SAMN21359782	PRJNA706999	91.4006
SAMN21359783	PRJNA706999	93.3933
SAMN21359784	PRJNA706999	93.5691
SAMN21359677	PRJNA706999	75.8464
SAMN21359785	PRJNA706999	93.1238
SAMN21359786	PRJNA706999	93.6382
SAMN21359675	PRJNA706999	90.9037
SAMN21359765	PRJNA706999	87.9145
SAMN21359666	PRJNA706999	91.744
SAMN21359665	PRJNA706999	91.0846
SAMN22627948	PRJNA774476	90.5177
SAMN22627653	PRJNA774476	89.9465
SAMN21359676	PRJNA706999	91.9944
SAMN21359675	PRJNA706999	90.9037
SAMN21359674	PRJNA706999	93.271
SAMN21359673	PRJNA706999	82.5926
SAMN21359672	PRJNA706999	88.1891
SAMN21359671	PRJNA706999	85.2673
SAMN21359670	PRJNA706999	93.2298
SAMN21359669	PRJNA706999	94.1321
SAMN21359668	PRJNA706999	93.559
SAMN21359667	PRJNA706999	81.2672
SAMN21359666	PRJNA706999	91.744
SAMN21359665	PRJNA706999	91.0846
SAMN22612659	PRJNA774476	90.2451
SAMN22593243	PRJNA774476	90.315
SAMN22591248	PRJNA774476	90.6846
SAMN22583752	PRJNA774476	90.8606
SAMN21359764	PRJNA706999	87.125
SAMN21359763	PRJNA706999	89.6171
SAMN21359762	PRJNA706999	81.5176
SAMN21359761	PRJNA706999	86.8768
SAMN21359760	PRJNA706999	79.9225
SAMN21359759	PRJNA706999	79.8404
SAMN21359758	PRJNA706999	86.5867
SAMN21359757	PRJNA706999	91.1562
SAMN21359756	PRJNA706999	83.2238
SAMN21359755	PRJNA706999	83.5562
SAMN21359754	PRJNA706999	92.6974
SAMN21359753	PRJNA706999	79.9674
SAMN21359752	PRJNA706999	80.7815
SAMN21359751	PRJNA706999	91.9051
SAMN21359750	PRJNA706999	83.1216
SAMN21359749	PRJNA706999	88.6069
SAMN21359748	PRJNA706999	89.7287
SAMN21359747	PRJNA706999	91.8573
SAMN21359746	PRJNA706999	85.277
SAMN21359745	PRJNA706999	92.0031
SAMN21359744	PRJNA706999	51.4422
SAMN21359743	PRJNA706999	71.2904
SAMN21359742	PRJNA706999	93.4539
SAMN21359741	PRJNA706999	89.0757
SAMN21359740	PRJNA706999	73.5337
SAMN21359739	PRJNA706999	93.6142
SAMN21359738	PRJNA706999	91.8724
SAMN21359737	PRJNA706999	89.4143
SAMN21359736	PRJNA706999	91.55
SAMN21359735	PRJNA706999	91.6619
SAMN21359734	PRJNA706999	92.5366
SAMN21359733	PRJNA706999	88.3043
SAMN21359732	PRJNA706999	92.5978
SAMN21359731	PRJNA706999	89.1246
SAMN21359730	PRJNA706999	89.6153
SAMN21359729	PRJNA706999	90.979
SAMN21359728	PRJNA706999	89.6469
SAMN21359727	PRJNA706999	89.6638
SAMN21359726	PRJNA706999	90.6315
SAMN21359725	PRJNA706999	90.8755
SAMN21359724	PRJNA706999	93.259
SAMN21359723	PRJNA706999	94.223
SAMN21359722	PRJNA706999	94.0329
SAMN21359721	PRJNA706999	93.0194
SAMN21359720	PRJNA706999	93.5859
SAMN21359719	PRJNA706999	92.9915
SAMN21359718	PRJNA706999	92.0877
SAMN21359717	PRJNA706999	94.8027
SAMN21359716	PRJNA706999	94.3027
SAMN21359715	PRJNA706999	83.491
SAMN21359714	PRJNA706999	89.7851
SAMN21359713	PRJNA706999	86.9088
SAMN21359712	PRJNA706999	90.5625
SAMN21359711	PRJNA706999	93.465
SAMN21359710	PRJNA706999	91.9903
SAMN21359709	PRJNA706999	14.5067
SAMN21359708	PRJNA706999	86.042
SAMN21359707	PRJNA706999	86.4965
SAMN21359706	PRJNA706999	88.3264
SAMN21359705	PRJNA706999	87.2683
SAMN21359704	PRJNA706999	88.4242
SAMN21359703	PRJNA706999	75.2635
SAMN21359702	PRJNA706999	83.7222
SAMN21359701	PRJNA706999	82.6351
SAMN21359700	PRJNA706999	86.3928
SAMN21359699	PRJNA706999	85.6671
SAMN21359698	PRJNA706999	90.2544
SAMN21359697	PRJNA706999	86.505
SAMN21359696	PRJNA706999	82.4406
SAMN21359695	PRJNA706999	86.9141
SAMN21359694	PRJNA706999	90.3336
SAMN21359693	PRJNA706999	92.2442
SAMN21359692	PRJNA706999	91.6757
SAMN21359691	PRJNA706999	90.8224
SAMN21359690	PRJNA706999	91.4364
SAMN21359689	PRJNA706999	88.4566
SAMN21359688	PRJNA706999	93.7961
SAMN21359687	PRJNA706999	91.8073
SAMN21359880	PRJNA706999	92.6064
SAMN21359879	PRJNA706999	92.2235
SAMN21359878	PRJNA706999	90.1444
SAMN21359877	PRJNA706999	93.136
SAMN21359876	PRJNA706999	87.5285
SAMN21359875	PRJNA706999	92.1175
SAMN21359686	PRJNA706999	91.6548
SAMN21359874	PRJNA706999	90.9964
SAMN21359873	PRJNA706999	93.6415
SAMN21359872	PRJNA706999	81.988
SAMN21359871	PRJNA706999	92.3716
SAMN21359870	PRJNA706999	93.1478
SAMN21359869	PRJNA706999	91.6911
SAMN21359868	PRJNA706999	6.25897
SAMN21359867	PRJNA706999	91.6314
SAMN21359866	PRJNA706999	78.6358
SAMN21359865	PRJNA706999	81.7308
SAMN21359685	PRJNA706999	91.94
SAMN21359864	PRJNA706999	86.6432
SAMN21359863	PRJNA706999	83.2894
SAMN21359862	PRJNA706999	88.2387
SAMN21359861	PRJNA706999	91.8946
SAMN21359860	PRJNA706999	81.1246
SAMN21359859	PRJNA706999	85.6103
SAMN21359858	PRJNA706999	89.374
SAMN21359857	PRJNA706999	88.3387
SAMN21359856	PRJNA706999	92.2057
SAMN21359855	PRJNA706999	90.112
SAMN21359684	PRJNA706999	90.1764
SAMN21359854	PRJNA706999	78.2156
SAMN21359853	PRJNA706999	86.8548
SAMN21359852	PRJNA706999	92.7753
SAMN21359851	PRJNA706999	84.9396
SAMN21359850	PRJNA706999	91.0659
SAMN21359849	PRJNA706999	90.3009
SAMN21359848	PRJNA706999	82.6531
SAMN21359847	PRJNA706999	91.5741
SAMN21359846	PRJNA706999	92.6668
SAMN21359845	PRJNA706999	90.4648
SAMN21359683	PRJNA706999	90.7673
SAMN21359844	PRJNA706999	93.6651
SAMN21359843	PRJNA706999	93.0157
SAMN21359842	PRJNA706999	93.4094
SAMN21359841	PRJNA706999	94.1119
SAMN21359840	PRJNA706999	92.9139
SAMN21359839	PRJNA706999	93.9098
SAMN21359838	PRJNA706999	92.8592
SAMN21359837	PRJNA706999	92.4709
SAMN21359836	PRJNA706999	92.6929
SAMN21359835	PRJNA706999	90.0533
SAMN21359682	PRJNA706999	85.7798
SAMN21359834	PRJNA706999	91.2507
SAMN21359833	PRJNA706999	92.8388
SAMN21359832	PRJNA706999	93.3995
SAMN21359831	PRJNA706999	93.1525
SAMN21359830	PRJNA706999	92.5643
SAMN21359829	PRJNA706999	92.4842
SAMN21359828	PRJNA706999	93.1852
SAMN21359827	PRJNA706999	92.8127
SAMN21359826	PRJNA706999	93.0813
SAMN21359825	PRJNA706999	93.4358
SAMN21359681	PRJNA706999	92.5367
SAMN21359824	PRJNA706999	93.3166
SAMN21359823	PRJNA706999	92.7939
SAMN21359822	PRJNA706999	93.6341
SAMN21359821	PRJNA706999	92.3594
SAMN21359820	PRJNA706999	90.8281
SAMN21359819	PRJNA706999	93.6189
SAMN21359818	PRJNA706999	93.0265
SAMN21359817	PRJNA706999	92.9956
SAMN21359816	PRJNA706999	91.2528
SAMN21359815	PRJNA706999	93.5632
SAMN21359680	PRJNA706999	93.0761
SAMN21359814	PRJNA706999	91.1655
SAMN21359813	PRJNA706999	91.6777
SAMN21359812	PRJNA706999	92.3921
SAMN21359811	PRJNA706999	91.9421
SAMN21359810	PRJNA706999	92.895
SAMN21359809	PRJNA706999	93.36
SAMN21359808	PRJNA706999	93.2023
SAMN21359807	PRJNA706999	93.9825
SAMN21359806	PRJNA706999	93.6252
SAMN21359805	PRJNA706999	93.1418
SAMN21359679	PRJNA706999	85.317
SAMN21359804	PRJNA706999	93.3908
SAMN21359803	PRJNA706999	92.5555
SAMN21359802	PRJNA706999	92.819
SAMN21359801	PRJNA706999	93.4846
SAMN21359800	PRJNA706999	93.5893
SAMN21359799	PRJNA706999	92.4496
SAMN21359798	PRJNA706999	93.2028
SAMN21359797	PRJNA706999	92.5797
SAMN21359796	PRJNA706999	93.5289
SAMN21359795	PRJNA706999	93.7055
SAMN21359678	PRJNA706999	73.5528
SAMN21359794	PRJNA706999	91.6886
SAMN21359793	PRJNA706999	93.6032
SAMN21359792	PRJNA706999	94.0384
SAMN21359791	PRJNA706999	93.2506
SAMN21359790	PRJNA706999	93.9193
SAMN21359789	PRJNA706999	93.7629
SAMN21359788	PRJNA706999	92.7056
SAMN21359787	PRJNA706999	92.9916
SAMN21359786	PRJNA706999	93.6382
SAMN21359785	PRJNA706999	93.1238
SAMN21359677	PRJNA706999	75.8464
SAMN21359784	PRJNA706999	93.5691
SAMN21359783	PRJNA706999	93.3933
SAMN21359782	PRJNA706999	91.4006
SAMN21359781	PRJNA706999	92.4789
SAMN21359780	PRJNA706999	93.4181
SAMN21359779	PRJNA706999	93.3749
SAMN21359778	PRJNA706999	93.2287
SAMN21359777	PRJNA706999	92.9131
SAMN21359776	PRJNA706999	93.343
SAMN21359775	PRJNA706999	93.5771
SAMN21359774	PRJNA706999	94.2575
SAMN21359773	PRJNA706999	93.5935
SAMN21359772	PRJNA706999	90.6729
SAMN21359771	PRJNA706999	85.6622
SAMN21359770	PRJNA706999	88.2657
SAMN21359769	PRJNA706999	92.2441
SAMN21359768	PRJNA706999	90.8866
SAMN21359767	PRJNA706999	82.7064
SAMN21359766	PRJNA706999	91.9253
SAMN21359765	PRJNA706999	87.9145
SAMN20841305	PRJNA755792	93.796
SAMN20841304	PRJNA755792	93.8644
SAMN20841303	PRJNA755792	93.2236
SAMN20841302	PRJNA755792	91.9352
SAMN20475806	PRJNA750661	75.0605
SAMN20475805	PRJNA750661	91.5453
SAMN20475805	PRJNA750661	91.5453
SAMN20475805	PRJNA750661	91.5453
SAMN20475804	PRJNA750661	92.0418
SAMN20475804	PRJNA750661	92.0418
SAMN20475804	PRJNA750661	92.0418
SAMN20475810	PRJNA750661	86.5882
SAMN20475810	PRJNA750661	86.5882
SAMN20475810	PRJNA750661	86.5882
SAMN20475809	PRJNA750661	92.532
SAMN20475803	PRJNA750661	92.1879
SAMN20475809	PRJNA750661	92.532
SAMN20475809	PRJNA750661	92.532
SAMN20475808	PRJNA750661	91.9977
